# <K/N> <U/N> <E/N> <U/N>
-4.859496e-01 -7.265449e+00 -7.751399e+00 -7.265449e+00
-5.114262e-01 -7.244320e+00 -7.755746e+00 -7.244320e+00
-5.214458e-01 -7.231903e+00 -7.753348e+00 -7.231903e+00
-5.060130e-01 -7.243011e+00 -7.749024e+00 -7.243011e+00
-5.066496e-01 -7.248439e+00 -7.755089e+00 -7.248439e+00
-4.932500e-01 -7.257158e+00 -7.750408e+00 -7.257158e+00
-5.051459e-01 -7.247947e+00 -7.753093e+00 -7.247947e+00
-4.980076e-01 -7.243658e+00 -7.741666e+00 -7.243658e+00
-5.048457e-01 -7.238661e+00 -7.743506e+00 -7.238661e+00
-5.021692e-01 -7.247219e+00 -7.749389e+00 -7.247219e+00
-5.050626e-01 -7.246273e+00 -7.751335e+00 -7.246273e+00
-4.999594e-01 -7.247682e+00 -7.747642e+00 -7.247682e+00
-4.785271e-01 -7.266323e+00 -7.744850e+00 -7.266323e+00
-4.666617e-01 -7.278841e+00 -7.745503e+00 -7.278841e+00
-4.664285e-01 -7.283338e+00 -7.749766e+00 -7.283338e+00
-4.722224e-01 -7.275376e+00 -7.747599e+00 -7.275376e+00
-4.787610e-01 -7.267573e+00 -7.746334e+00 -7.267573e+00
-4.697215e-01 -7.272833e+00 -7.742555e+00 -7.272833e+00
-4.742538e-01 -7.269086e+00 -7.743339e+00 -7.269086e+00
-4.630837e-01 -7.276484e+00 -7.739568e+00 -7.276484e+00
-4.793121e-01 -7.267958e+00 -7.747271e+00 -7.267958e+00
-4.846910e-01 -7.259494e+00 -7.744185e+00 -7.259494e+00
-4.841864e-01 -7.265799e+00 -7.749985e+00 -7.265799e+00
-4.921767e-01 -7.266033e+00 -7.758210e+00 -7.266033e+00
-4.944797e-01 -7.270969e+00 -7.765449e+00 -7.270969e+00
-4.856131e-01 -7.262871e+00 -7.748484e+00 -7.262871e+00
-4.945316e-01 -7.253361e+00 -7.747893e+00 -7.253361e+00
-5.042712e-01 -7.247575e+00 -7.751846e+00 -7.247575e+00
-4.891553e-01 -7.242197e+00 -7.731352e+00 -7.242197e+00
-4.995670e-01 -7.250246e+00 -7.749813e+00 -7.250246e+00
-4.948036e-01 -7.250150e+00 -7.744953e+00 -7.250150e+00
-5.012897e-01 -7.260271e+00 -7.761560e+00 -7.260271e+00
-5.005159e-01 -7.260655e+00 -7.761171e+00 -7.260655e+00
-5.209264e-01 -7.244291e+00 -7.765218e+00 -7.244291e+00
-5.133284e-01 -7.243319e+00 -7.756648e+00 -7.243319e+00
-5.069510e-01 -7.233515e+00 -7.740466e+00 -7.233515e+00
-5.115283e-01 -7.230920e+00 -7.742448e+00 -7.230920e+00
-4.873757e-01 -7.258336e+00 -7.745712e+00 -7.258336e+00
-4.917963e-01 -7.257061e+00 -7.748857e+00 -7.257061e+00
-5.060365e-01 -7.249723e+00 -7.755760e+00 -7.249723e+00
-5.126822e-01 -7.244388e+00 -7.757070e+00 -7.244388e+00
-5.314524e-01 -7.220157e+00 -7.751610e+00 -7.220157e+00
-5.229416e-01 -7.221720e+00 -7.744661e+00 -7.221720e+00
-5.138727e-01 -7.228764e+00 -7.742637e+00 -7.228764e+00
-5.134803e-01 -7.232975e+00 -7.746455e+00 -7.232975e+00
-5.014658e-01 -7.239801e+00 -7.741267e+00 -7.239801e+00
-4.935497e-01 -7.254331e+00 -7.747881e+00 -7.254331e+00
-5.111517e-01 -7.235264e+00 -7.746416e+00 -7.235264e+00
-5.064617e-01 -7.252253e+00 -7.758715e+00 -7.252253e+00
-4.988815e-01 -7.259422e+00 -7.758303e+00 -7.259422e+00
-5.123731e-01 -7.247415e+00 -7.759788e+00 -7.247415e+00
-5.001881e-01 -7.247869e+00 -7.748057e+00 -7.247869e+00
-5.004279e-01 -7.242884e+00 -7.743312e+00 -7.242884e+00
-5.041083e-01 -7.238110e+00 -7.742218e+00 -7.238110e+00
-5.039579e-01 -7.238175e+00 -7.742133e+00 -7.238175e+00
-5.082454e-01 -7.237139e+00 -7.745384e+00 -7.237139e+00
-4.945676e-01 -7.255520e+00 -7.750088e+00 -7.255520e+00
-4.948584e-01 -7.258933e+00 -7.753791e+00 -7.258933e+00
-4.995698e-01 -7.257611e+00 -7.757181e+00 -7.257611e+00
-5.068652e-01 -7.253557e+00 -7.760422e+00 -7.253557e+00
-4.679675e-01 -7.270996e+00 -7.738963e+00 -7.270996e+00
-4.795236e-01 -7.252061e+00 -7.731585e+00 -7.252061e+00
-4.881200e-01 -7.255388e+00 -7.743508e+00 -7.255388e+00
-4.934056e-01 -7.250987e+00 -7.744393e+00 -7.250987e+00
-5.026595e-01 -7.240404e+00 -7.743063e+00 -7.240404e+00
-4.808108e-01 -7.262763e+00 -7.743574e+00 -7.262763e+00
-4.876219e-01 -7.259104e+00 -7.746726e+00 -7.259104e+00
-5.018354e-01 -7.253759e+00 -7.755594e+00 -7.253759e+00
-5.131414e-01 -7.245252e+00 -7.758393e+00 -7.245252e+00
-4.995490e-01 -7.252385e+00 -7.751934e+00 -7.252385e+00
-4.990826e-01 -7.256976e+00 -7.756059e+00 -7.256976e+00
-4.976934e-01 -7.256280e+00 -7.753974e+00 -7.256280e+00
-4.988582e-01 -7.252936e+00 -7.751794e+00 -7.252936e+00
-5.022956e-01 -7.255078e+00 -7.757373e+00 -7.255078e+00
-5.024110e-01 -7.254632e+00 -7.757043e+00 -7.254632e+00
-4.956293e-01 -7.260434e+00 -7.756063e+00 -7.260434e+00
-4.947491e-01 -7.259475e+00 -7.754224e+00 -7.259475e+00
-5.000607e-01 -7.256590e+00 -7.756650e+00 -7.256590e+00
-4.955573e-01 -7.262059e+00 -7.757617e+00 -7.262059e+00
-5.174082e-01 -7.237918e+00 -7.755326e+00 -7.237918e+00
-5.262856e-01 -7.231385e+00 -7.757671e+00 -7.231385e+00
-5.255348e-01 -7.242254e+00 -7.767789e+00 -7.242254e+00
-5.195307e-01 -7.254970e+00 -7.774501e+00 -7.254970e+00
-5.063696e-01 -7.259196e+00 -7.765565e+00 -7.259196e+00
-4.974298e-01 -7.251373e+00 -7.748803e+00 -7.251373e+00
-5.214507e-01 -7.232407e+00 -7.753858e+00 -7.232407e+00
-5.088875e-01 -7.249824e+00 -7.758712e+00 -7.249824e+00
-4.755671e-01 -7.276733e+00 -7.752301e+00 -7.276733e+00
-4.738645e-01 -7.272767e+00 -7.746631e+00 -7.272767e+00
-4.754283e-01 -7.261499e+00 -7.736927e+00 -7.261499e+00
-4.838130e-01 -7.253621e+00 -7.737434e+00 -7.253621e+00
-4.739398e-01 -7.258202e+00 -7.732142e+00 -7.258202e+00
-4.740076e-01 -7.270324e+00 -7.744332e+00 -7.270324e+00
-4.758349e-01 -7.274716e+00 -7.750551e+00 -7.274716e+00
-5.107270e-01 -7.230262e+00 -7.740989e+00 -7.230262e+00
-5.095310e-01 -7.233533e+00 -7.743063e+00 -7.233533e+00
-5.089340e-01 -7.232074e+00 -7.741008e+00 -7.232074e+00
-5.032647e-01 -7.238713e+00 -7.741978e+00 -7.238713e+00
-5.033275e-01 -7.254019e+00 -7.757347e+00 -7.254019e+00
-4.988796e-01 -7.259674e+00 -7.758554e+00 -7.259674e+00
-4.960126e-01 -7.254662e+00 -7.750674e+00 -7.254662e+00
-4.950019e-01 -7.257117e+00 -7.752119e+00 -7.257117e+00
-4.912306e-01 -7.261716e+00 -7.752947e+00 -7.261716e+00
-4.944802e-01 -7.260333e+00 -7.754814e+00 -7.260333e+00
-4.943828e-01 -7.258926e+00 -7.753309e+00 -7.258926e+00
-4.983258e-01 -7.260710e+00 -7.759036e+00 -7.260710e+00
-5.248974e-01 -7.229060e+00 -7.753958e+00 -7.229060e+00
-5.330986e-01 -7.229534e+00 -7.762632e+00 -7.229534e+00
-4.927669e-01 -7.254886e+00 -7.747653e+00 -7.254886e+00
-4.878094e-01 -7.253950e+00 -7.741759e+00 -7.253950e+00
-5.172687e-01 -7.238221e+00 -7.755490e+00 -7.238221e+00
-5.088686e-01 -7.238734e+00 -7.747603e+00 -7.238734e+00
-5.077963e-01 -7.240896e+00 -7.748693e+00 -7.240896e+00
-5.180178e-01 -7.243103e+00 -7.761120e+00 -7.243103e+00
-4.884708e-01 -7.256873e+00 -7.745344e+00 -7.256873e+00
-4.875287e-01 -7.253920e+00 -7.741449e+00 -7.253920e+00
-5.015624e-01 -7.249209e+00 -7.750771e+00 -7.249209e+00
-5.342117e-01 -7.223212e+00 -7.757423e+00 -7.223212e+00
-5.134608e-01 -7.234674e+00 -7.748135e+00 -7.234674e+00
-4.925552e-01 -7.253012e+00 -7.745567e+00 -7.253012e+00
-5.103975e-01 -7.239637e+00 -7.750035e+00 -7.239637e+00
-5.209581e-01 -7.236284e+00 -7.757243e+00 -7.236284e+00
-5.098194e-01 -7.236471e+00 -7.746290e+00 -7.236471e+00
-5.042710e-01 -7.240603e+00 -7.744874e+00 -7.240603e+00
-5.174235e-01 -7.238296e+00 -7.755719e+00 -7.238296e+00
-5.206443e-01 -7.231556e+00 -7.752201e+00 -7.231556e+00
-5.031329e-01 -7.241059e+00 -7.744192e+00 -7.241059e+00
-4.937738e-01 -7.245563e+00 -7.739336e+00 -7.245563e+00
-4.686834e-01 -7.273347e+00 -7.742030e+00 -7.273347e+00
-4.714984e-01 -7.278057e+00 -7.749556e+00 -7.278057e+00
-4.643507e-01 -7.280943e+00 -7.745294e+00 -7.280943e+00
-4.620342e-01 -7.279775e+00 -7.741809e+00 -7.279775e+00
-4.735988e-01 -7.268967e+00 -7.742565e+00 -7.268967e+00
-4.854910e-01 -7.263115e+00 -7.748606e+00 -7.263115e+00
-4.825209e-01 -7.262042e+00 -7.744563e+00 -7.262042e+00
-4.824093e-01 -7.262816e+00 -7.745225e+00 -7.262816e+00
-4.893662e-01 -7.259845e+00 -7.749211e+00 -7.259845e+00
-4.800441e-01 -7.271678e+00 -7.751722e+00 -7.271678e+00
-4.724463e-01 -7.271407e+00 -7.743853e+00 -7.271407e+00
-4.694039e-01 -7.276746e+00 -7.746150e+00 -7.276746e+00
-4.826252e-01 -7.268798e+00 -7.751423e+00 -7.268798e+00
-4.827504e-01 -7.260833e+00 -7.743583e+00 -7.260833e+00
-4.734405e-01 -7.266022e+00 -7.739462e+00 -7.266022e+00
-4.952552e-01 -7.269445e+00 -7.764700e+00 -7.269445e+00
-4.855185e-01 -7.263841e+00 -7.749359e+00 -7.263841e+00
-4.826510e-01 -7.252075e+00 -7.734726e+00 -7.252075e+00
-4.825565e-01 -7.247581e+00 -7.730137e+00 -7.247581e+00
-5.044548e-01 -7.234280e+00 -7.738734e+00 -7.234280e+00
-5.159242e-01 -7.223543e+00 -7.739467e+00 -7.223543e+00
-5.290352e-01 -7.223010e+00 -7.752045e+00 -7.223010e+00
-5.176133e-01 -7.229982e+00 -7.747596e+00 -7.229982e+00
-5.068966e-01 -7.235778e+00 -7.742674e+00 -7.235778e+00
-5.056745e-01 -7.243228e+00 -7.748902e+00 -7.243228e+00
-4.788448e-01 -7.255986e+00 -7.734831e+00 -7.255986e+00
-4.832110e-01 -7.260626e+00 -7.743837e+00 -7.260626e+00
-5.158614e-01 -7.246692e+00 -7.762553e+00 -7.246692e+00
-5.202572e-01 -7.229153e+00 -7.749411e+00 -7.229153e+00
-5.271151e-01 -7.218167e+00 -7.745282e+00 -7.218167e+00
-5.086883e-01 -7.240445e+00 -7.749133e+00 -7.240445e+00
-5.329057e-01 -7.234283e+00 -7.767189e+00 -7.234283e+00
-4.991884e-01 -7.240887e+00 -7.740076e+00 -7.240887e+00
-5.096291e-01 -7.232711e+00 -7.742340e+00 -7.232711e+00
-5.112900e-01 -7.237517e+00 -7.748807e+00 -7.237517e+00
-4.862308e-01 -7.269821e+00 -7.756052e+00 -7.269821e+00
-5.106740e-01 -7.245285e+00 -7.755959e+00 -7.245285e+00
-5.288434e-01 -7.231177e+00 -7.760021e+00 -7.231177e+00
-5.343380e-01 -7.225019e+00 -7.759357e+00 -7.225019e+00
-5.018445e-01 -7.246108e+00 -7.747953e+00 -7.246108e+00
-4.969018e-01 -7.243742e+00 -7.740644e+00 -7.243742e+00
-4.916201e-01 -7.248359e+00 -7.739979e+00 -7.248359e+00
-4.912123e-01 -7.245330e+00 -7.736542e+00 -7.245330e+00
-5.038774e-01 -7.234195e+00 -7.738073e+00 -7.234195e+00
-5.027192e-01 -7.249095e+00 -7.751814e+00 -7.249095e+00
-4.978987e-01 -7.256603e+00 -7.754502e+00 -7.256603e+00
-4.878895e-01 -7.253153e+00 -7.741042e+00 -7.253153e+00
-4.936690e-01 -7.260375e+00 -7.754044e+00 -7.260375e+00
-4.922710e-01 -7.256630e+00 -7.748901e+00 -7.256630e+00
-4.971123e-01 -7.250518e+00 -7.747631e+00 -7.250518e+00
-4.988013e-01 -7.259531e+00 -7.758332e+00 -7.259531e+00
-5.037313e-01 -7.249609e+00 -7.753341e+00 -7.249609e+00
-4.772662e-01 -7.268722e+00 -7.745988e+00 -7.268722e+00
-4.909039e-01 -7.260447e+00 -7.751351e+00 -7.260447e+00
-4.988807e-01 -7.259781e+00 -7.758662e+00 -7.259781e+00
-4.872729e-01 -7.263679e+00 -7.750952e+00 -7.263679e+00
-5.111476e-01 -7.240140e+00 -7.751288e+00 -7.240140e+00
-5.193872e-01 -7.242798e+00 -7.762186e+00 -7.242798e+00
-4.971351e-01 -7.264393e+00 -7.761529e+00 -7.264393e+00
-4.880444e-01 -7.263862e+00 -7.751906e+00 -7.263862e+00
-4.732593e-01 -7.256221e+00 -7.729480e+00 -7.256221e+00
-4.822716e-01 -7.250054e+00 -7.732325e+00 -7.250054e+00
-4.942022e-01 -7.262930e+00 -7.757132e+00 -7.262930e+00
-5.077259e-01 -7.242260e+00 -7.749986e+00 -7.242260e+00
-4.924378e-01 -7.254940e+00 -7.747378e+00 -7.254940e+00
-4.941007e-01 -7.257892e+00 -7.751993e+00 -7.257892e+00
-5.019177e-01 -7.253351e+00 -7.755269e+00 -7.253351e+00
-4.984152e-01 -7.257513e+00 -7.755928e+00 -7.257513e+00
-5.101151e-01 -7.245333e+00 -7.755448e+00 -7.245333e+00
-5.031679e-01 -7.240068e+00 -7.743236e+00 -7.240068e+00
-4.968253e-01 -7.236061e+00 -7.732887e+00 -7.236061e+00
-4.959419e-01 -7.243281e+00 -7.739223e+00 -7.243281e+00
-5.124648e-01 -7.243195e+00 -7.755660e+00 -7.243195e+00
-5.039265e-01 -7.260752e+00 -7.764678e+00 -7.260752e+00
-4.949613e-01 -7.260616e+00 -7.755577e+00 -7.260616e+00
-4.997346e-01 -7.253668e+00 -7.753403e+00 -7.253668e+00
-5.042638e-01 -7.246271e+00 -7.750534e+00 -7.246271e+00
-5.212741e-01 -7.226139e+00 -7.747413e+00 -7.226139e+00
-4.870508e-01 -7.256674e+00 -7.743725e+00 -7.256674e+00
-5.014876e-01 -7.238301e+00 -7.739789e+00 -7.238301e+00
-5.022985e-01 -7.246068e+00 -7.748366e+00 -7.246068e+00
-5.094885e-01 -7.234185e+00 -7.743674e+00 -7.234185e+00
-5.009593e-01 -7.243156e+00 -7.744115e+00 -7.243156e+00
-5.216316e-01 -7.223813e+00 -7.745445e+00 -7.223813e+00
-4.899525e-01 -7.237525e+00 -7.727477e+00 -7.237525e+00
-5.081191e-01 -7.236295e+00 -7.744414e+00 -7.236295e+00
-4.990488e-01 -7.248444e+00 -7.747493e+00 -7.248444e+00
-5.014945e-01 -7.247426e+00 -7.748921e+00 -7.247426e+00
-4.764625e-01 -7.270709e+00 -7.747171e+00 -7.270709e+00
-5.076835e-01 -7.235869e+00 -7.743553e+00 -7.235869e+00
-5.185513e-01 -7.241234e+00 -7.759785e+00 -7.241234e+00
-4.869259e-01 -7.266062e+00 -7.752988e+00 -7.266062e+00
-4.712644e-01 -7.267135e+00 -7.738399e+00 -7.267135e+00
-5.142573e-01 -7.234878e+00 -7.749136e+00 -7.234878e+00
-5.228159e-01 -7.232280e+00 -7.755096e+00 -7.232280e+00
-4.980416e-01 -7.251717e+00 -7.749758e+00 -7.251717e+00
-5.049061e-01 -7.241993e+00 -7.746899e+00 -7.241993e+00
-4.993207e-01 -7.243555e+00 -7.742876e+00 -7.243555e+00
-4.959958e-01 -7.243044e+00 -7.739040e+00 -7.243044e+00
-4.865126e-01 -7.263466e+00 -7.749978e+00 -7.263466e+00
-4.885933e-01 -7.263616e+00 -7.752209e+00 -7.263616e+00
-5.289774e-01 -7.230200e+00 -7.759177e+00 -7.230200e+00
-5.013101e-01 -7.251765e+00 -7.753075e+00 -7.251765e+00
-4.960884e-01 -7.255323e+00 -7.751411e+00 -7.255323e+00
-5.229219e-01 -7.231631e+00 -7.754553e+00 -7.231631e+00
-5.129493e-01 -7.234490e+00 -7.747440e+00 -7.234490e+00
-5.138428e-01 -7.233771e+00 -7.747614e+00 -7.233771e+00
-5.126318e-01 -7.236941e+00 -7.749572e+00 -7.236941e+00
-5.258513e-01 -7.226097e+00 -7.751948e+00 -7.226097e+00
-5.144235e-01 -7.230043e+00 -7.744467e+00 -7.230043e+00
-5.095248e-01 -7.236793e+00 -7.746318e+00 -7.236793e+00
-5.102675e-01 -7.244144e+00 -7.754411e+00 -7.244144e+00
-5.331392e-01 -7.230537e+00 -7.763676e+00 -7.230537e+00
-5.359806e-01 -7.229365e+00 -7.765345e+00 -7.229365e+00
-5.262966e-01 -7.239153e+00 -7.765450e+00 -7.239153e+00
-4.973701e-01 -7.246071e+00 -7.743441e+00 -7.246071e+00
-4.814649e-01 -7.250833e+00 -7.732298e+00 -7.250833e+00
-5.168345e-01 -7.239414e+00 -7.756249e+00 -7.239414e+00
-5.207006e-01 -7.243551e+00 -7.764252e+00 -7.243551e+00
-5.113640e-01 -7.243089e+00 -7.754453e+00 -7.243089e+00
-5.098502e-01 -7.242965e+00 -7.752816e+00 -7.242965e+00
-5.021578e-01 -7.251507e+00 -7.753664e+00 -7.251507e+00
-5.213013e-01 -7.238009e+00 -7.759310e+00 -7.238009e+00
-5.451954e-01 -7.226376e+00 -7.771572e+00 -7.226376e+00
-5.303465e-01 -7.222197e+00 -7.752543e+00 -7.222197e+00
-5.157790e-01 -7.229181e+00 -7.744960e+00 -7.229181e+00
-5.165877e-01 -7.230665e+00 -7.747252e+00 -7.230665e+00
-5.041789e-01 -7.238690e+00 -7.742869e+00 -7.238690e+00
-5.054579e-01 -7.228354e+00 -7.733812e+00 -7.228354e+00
-5.000481e-01 -7.242493e+00 -7.742541e+00 -7.242493e+00
-5.020266e-01 -7.251649e+00 -7.753676e+00 -7.251649e+00
-4.746825e-01 -7.272943e+00 -7.747626e+00 -7.272943e+00
-4.750229e-01 -7.273726e+00 -7.748748e+00 -7.273726e+00
-5.301928e-01 -7.234243e+00 -7.764435e+00 -7.234243e+00
-4.986861e-01 -7.260708e+00 -7.759394e+00 -7.260708e+00
-4.845124e-01 -7.270209e+00 -7.754721e+00 -7.270209e+00
-4.898747e-01 -7.263296e+00 -7.753171e+00 -7.263296e+00
-4.926690e-01 -7.256930e+00 -7.749599e+00 -7.256930e+00
-4.810873e-01 -7.262964e+00 -7.744051e+00 -7.262964e+00
-4.742946e-01 -7.260204e+00 -7.734498e+00 -7.260204e+00
-4.891823e-01 -7.254035e+00 -7.743217e+00 -7.254035e+00
-4.850302e-01 -7.261691e+00 -7.746722e+00 -7.261691e+00
-4.928547e-01 -7.253747e+00 -7.746601e+00 -7.253747e+00
-5.403912e-01 -7.224547e+00 -7.764939e+00 -7.224547e+00
-5.284829e-01 -7.229711e+00 -7.758194e+00 -7.229711e+00
-5.224226e-01 -7.234502e+00 -7.756925e+00 -7.234502e+00
-5.052181e-01 -7.239584e+00 -7.744802e+00 -7.239584e+00
-5.054127e-01 -7.239688e+00 -7.745101e+00 -7.239688e+00
-4.936428e-01 -7.254187e+00 -7.747830e+00 -7.254187e+00
-5.032166e-01 -7.243077e+00 -7.746293e+00 -7.243077e+00
-5.021751e-01 -7.244630e+00 -7.746805e+00 -7.244630e+00
-5.097832e-01 -7.250605e+00 -7.760388e+00 -7.250605e+00
-4.971964e-01 -7.256745e+00 -7.753941e+00 -7.256745e+00
-5.080149e-01 -7.257370e+00 -7.765385e+00 -7.257370e+00
-5.186083e-01 -7.245845e+00 -7.764453e+00 -7.245845e+00
-5.262330e-01 -7.232840e+00 -7.759073e+00 -7.232840e+00
-5.141724e-01 -7.234584e+00 -7.748757e+00 -7.234584e+00
-4.939662e-01 -7.252584e+00 -7.746550e+00 -7.252584e+00
-4.928948e-01 -7.255219e+00 -7.748114e+00 -7.255219e+00
-4.755294e-01 -7.264475e+00 -7.740004e+00 -7.264475e+00
-4.655823e-01 -7.260938e+00 -7.726521e+00 -7.260938e+00
-4.814530e-01 -7.248770e+00 -7.730223e+00 -7.248770e+00
-4.952456e-01 -7.247823e+00 -7.743069e+00 -7.247823e+00
-5.038315e-01 -7.248110e+00 -7.751942e+00 -7.248110e+00
-5.057644e-01 -7.245095e+00 -7.750860e+00 -7.245095e+00
-4.985709e-01 -7.250789e+00 -7.749359e+00 -7.250789e+00
-4.958017e-01 -7.246718e+00 -7.742520e+00 -7.246718e+00
-4.907253e-01 -7.248054e+00 -7.738779e+00 -7.248054e+00
-5.243420e-01 -7.234103e+00 -7.758445e+00 -7.234103e+00
-5.324326e-01 -7.210575e+00 -7.743008e+00 -7.210575e+00
-5.335447e-01 -7.212858e+00 -7.746403e+00 -7.212858e+00
-5.099813e-01 -7.235444e+00 -7.745426e+00 -7.235444e+00
-5.090030e-01 -7.244306e+00 -7.753309e+00 -7.244306e+00
-4.693121e-01 -7.272000e+00 -7.741312e+00 -7.272000e+00
-4.428404e-01 -7.296015e+00 -7.738855e+00 -7.296015e+00
-4.541822e-01 -7.283154e+00 -7.737336e+00 -7.283154e+00
-4.495069e-01 -7.290323e+00 -7.739830e+00 -7.290323e+00
-4.591208e-01 -7.273808e+00 -7.732929e+00 -7.273808e+00
-4.604585e-01 -7.274219e+00 -7.734678e+00 -7.274219e+00
-4.654048e-01 -7.262950e+00 -7.728355e+00 -7.262950e+00
-4.901198e-01 -7.244400e+00 -7.734520e+00 -7.244400e+00
-4.876086e-01 -7.257209e+00 -7.744817e+00 -7.257209e+00
-4.824147e-01 -7.253164e+00 -7.735578e+00 -7.253164e+00
-4.804159e-01 -7.261706e+00 -7.742122e+00 -7.261706e+00
-4.797265e-01 -7.266274e+00 -7.746001e+00 -7.266274e+00
-5.040350e-01 -7.252170e+00 -7.756205e+00 -7.252170e+00
-4.878939e-01 -7.263588e+00 -7.751482e+00 -7.263588e+00
-4.950165e-01 -7.260493e+00 -7.755509e+00 -7.260493e+00
-5.310131e-01 -7.219818e+00 -7.750831e+00 -7.219818e+00
-5.253802e-01 -7.227627e+00 -7.753007e+00 -7.227627e+00
-5.187700e-01 -7.248490e+00 -7.767260e+00 -7.248490e+00
-4.982161e-01 -7.256608e+00 -7.754824e+00 -7.256608e+00
-4.873075e-01 -7.271954e+00 -7.759262e+00 -7.271954e+00
-5.004474e-01 -7.260021e+00 -7.760468e+00 -7.260021e+00
-4.954381e-01 -7.268089e+00 -7.763527e+00 -7.268089e+00
-4.948751e-01 -7.264220e+00 -7.759095e+00 -7.264220e+00
-4.991028e-01 -7.252912e+00 -7.752015e+00 -7.252912e+00
-5.005589e-01 -7.252004e+00 -7.752562e+00 -7.252004e+00
-4.952843e-01 -7.261238e+00 -7.756522e+00 -7.261238e+00
-4.904234e-01 -7.261346e+00 -7.751770e+00 -7.261346e+00
-4.989697e-01 -7.258980e+00 -7.757950e+00 -7.258980e+00
-5.108465e-01 -7.248043e+00 -7.758890e+00 -7.248043e+00
-5.103360e-01 -7.253805e+00 -7.764141e+00 -7.253805e+00
-4.995668e-01 -7.261053e+00 -7.760619e+00 -7.261053e+00
-5.002108e-01 -7.244023e+00 -7.744233e+00 -7.244023e+00
-5.040899e-01 -7.253833e+00 -7.757923e+00 -7.253833e+00
-5.149955e-01 -7.243664e+00 -7.758659e+00 -7.243664e+00
-5.035582e-01 -7.246830e+00 -7.750388e+00 -7.246830e+00
-4.980223e-01 -7.248600e+00 -7.746622e+00 -7.248600e+00
-5.000627e-01 -7.242941e+00 -7.743004e+00 -7.242941e+00
-4.792363e-01 -7.259477e+00 -7.738713e+00 -7.259477e+00
-5.024437e-01 -7.250276e+00 -7.752720e+00 -7.250276e+00
-5.013703e-01 -7.245843e+00 -7.747213e+00 -7.245843e+00
-5.227742e-01 -7.231908e+00 -7.754683e+00 -7.231908e+00
-5.254630e-01 -7.235107e+00 -7.760570e+00 -7.235107e+00
-5.202452e-01 -7.239503e+00 -7.759748e+00 -7.239503e+00
-5.126968e-01 -7.245694e+00 -7.758391e+00 -7.245694e+00
-4.988050e-01 -7.255123e+00 -7.753928e+00 -7.255123e+00
-4.777187e-01 -7.279726e+00 -7.757444e+00 -7.279726e+00
-4.802178e-01 -7.274616e+00 -7.754834e+00 -7.274616e+00
-4.743005e-01 -7.276615e+00 -7.750916e+00 -7.276615e+00
-4.772620e-01 -7.271872e+00 -7.749134e+00 -7.271872e+00
-4.803646e-01 -7.260757e+00 -7.741122e+00 -7.260757e+00
-4.725222e-01 -7.269009e+00 -7.741531e+00 -7.269009e+00
-4.689815e-01 -7.275117e+00 -7.744098e+00 -7.275117e+00
-4.829741e-01 -7.262522e+00 -7.745496e+00 -7.262522e+00
-4.726552e-01 -7.264056e+00 -7.736711e+00 -7.264056e+00
-4.752250e-01 -7.270860e+00 -7.746085e+00 -7.270860e+00
-4.781270e-01 -7.275571e+00 -7.753698e+00 -7.275571e+00
-4.844707e-01 -7.261845e+00 -7.746316e+00 -7.261845e+00
-4.916242e-01 -7.251109e+00 -7.742733e+00 -7.251109e+00
-4.841352e-01 -7.261719e+00 -7.745854e+00 -7.261719e+00
-5.102369e-01 -7.239851e+00 -7.750088e+00 -7.239851e+00
-5.252593e-01 -7.230734e+00 -7.755994e+00 -7.230734e+00
-5.154146e-01 -7.235609e+00 -7.751024e+00 -7.235609e+00
-5.193465e-01 -7.238063e+00 -7.757409e+00 -7.238063e+00
-5.347647e-01 -7.221919e+00 -7.756684e+00 -7.221919e+00
-5.237868e-01 -7.232577e+00 -7.756364e+00 -7.232577e+00
-4.997714e-01 -7.240170e+00 -7.739941e+00 -7.240170e+00
-4.853971e-01 -7.259015e+00 -7.744413e+00 -7.259015e+00
-5.070487e-01 -7.246966e+00 -7.754015e+00 -7.246966e+00
-4.987647e-01 -7.251301e+00 -7.750066e+00 -7.251301e+00
-4.925317e-01 -7.253940e+00 -7.746472e+00 -7.253940e+00
-5.050500e-01 -7.239912e+00 -7.744962e+00 -7.239912e+00
-5.096433e-01 -7.241941e+00 -7.751584e+00 -7.241941e+00
-5.162949e-01 -7.244486e+00 -7.760781e+00 -7.244486e+00
-5.037797e-01 -7.259088e+00 -7.762868e+00 -7.259088e+00
-5.160139e-01 -7.244769e+00 -7.760783e+00 -7.244769e+00
-5.398587e-01 -7.216486e+00 -7.756344e+00 -7.216486e+00
-4.968742e-01 -7.254308e+00 -7.751182e+00 -7.254308e+00
-5.060067e-01 -7.251926e+00 -7.757933e+00 -7.251926e+00
-5.213362e-01 -7.238184e+00 -7.759520e+00 -7.238184e+00
-5.389021e-01 -7.227723e+00 -7.766625e+00 -7.227723e+00
-5.053550e-01 -7.234125e+00 -7.739480e+00 -7.234125e+00
-4.951436e-01 -7.250021e+00 -7.745165e+00 -7.250021e+00
-4.934103e-01 -7.243695e+00 -7.737106e+00 -7.243695e+00
-4.949764e-01 -7.251810e+00 -7.746787e+00 -7.251810e+00
-4.815228e-01 -7.266012e+00 -7.747534e+00 -7.266012e+00
-4.981069e-01 -7.251979e+00 -7.750086e+00 -7.251979e+00
-5.006126e-01 -7.250340e+00 -7.750953e+00 -7.250340e+00
